name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-core-src-main-java-org-apache-maven-configuration-internal-DefaultBeanConfigurator-BeanExpressionEvaluator.java,8,0,4,17,39,0,50,no
maven-core-src-main-java-org-apache-maven-DefaultArtifactFilterManager-DefaultArtifactFilterManager.java,9,0,6,19,48,0,61,yes
maven-core-src-main-java-org-apache-maven-DefaultMaven-DefaultMaven.java,47,0,12,25,333,0,86,yes
maven-core-src-test-java-org-apache-maven-DefaultMavenTest-DefaultMavenTest.java,10,0,2,28,15,2,0,no
maven-core-src-main-java-org-apache-maven-DefaultProjectDependenciesResolver-DefaultProjectDependenciesResolver.java,22,0,7,20,112,0,85,yes
maven-core-src-main-java-org-apache-maven-DuplicateProjectException-DuplicateProjectException.java,5,0,2,50,14,1,0,no
maven-embedder-src-examples-simple-project-src-main-java-org-apache-maven-embedder-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-examples-simple-project-src-test-java-org-apache-maven-embedder-AppTest-AppTest.java,2,0,3,16,16,1,0,no
maven-core-src-main-java-org-apache-maven-eventspy-AbstractEventSpy-AbstractEventSpy.java,2,0,3,16,16,0,0,no
maven-core-src-main-java-org-apache-maven-eventspy-internal-EventSpyDispatcher-EventSpyDispatcher.java,12,0,8,21,109,0,50,yes
maven-core-src-main-java-org-apache-maven-eventspy-internal-EventSpyExecutionListener-EventSpyExecutionListener.java,3,0,18,48,113,1,0,no
maven-core-src-main-java-org-apache-maven-eventspy-internal-EventSpyRepositoryListener-EventSpyRepositoryListener.java,2,0,20,33,125,1,0,no
maven-core-src-main-java-org-apache-maven-exception-DefaultExceptionHandler-DefaultExceptionHandler.java,25,0,8,21,211,0,0,yes
maven-core-src-test-java-org-apache-maven-exception-DefaultExceptionHandlerTest-DefaultExceptionHandlerTest.java,8,0,1,14,16,1,0,no
maven-core-src-main-java-org-apache-maven-exception-ExceptionSummary-ExceptionSummary.java,4,0,6,19,34,0,66,no
